sentenceID,sentence,origin,destination,is_valid,difficulty,category,notes
324,Je me suis trompé Marseille pas Toulouse,,,0,medium,ambiguous,conflicting information
325,Je veux aller de Aix en Provence à Brest,Aix-en-Provence,Brest,1,medium,compound_name,compound name no hyphen
326,je voudrais un billet de le mans a toulon,Le Mans,Toulon,1,medium,no_capitals,"lowercase, no accents"
327,Y a-t-il un train de Angers vers Nantes,Angers,Nantes,1,easy,standard,
328,je veux aller de renne à lionne,Rennes,Lyon,1,hard,misspelling,spelling errors
329,!!! $$%% --- $$%%,,,0,easy,garbage,special characters
330,Combien de temps faut-il pour aller de Angers à Annecy,Angers,Annecy,1,hard,complex_question,
331,**!! ^^&& $$%% --- ^^&&,,,0,easy,garbage,special characters
332,Je voudrais réserver un billet de Paris pour Nîmes,Paris,Nîmes,1,medium,standard,
333,"clément, lourdes et moi voulons aller de le havre à paris",Le Havre,Paris,1,hard,name_ambiguity,"Clément/Lourdes=prénoms, lowercase"
334,Comment aller de Villeurbanne à Clermont-Ferrand,Villeurbanne,Clermont-Ferrand,1,easy,standard,
335,Cap sur Bordeaux,,,0,easy,incomplete_origin,missing origin
336,je veux aller de le havre a strasbourg,Le Havre,Strasbourg,1,medium,no_capitals,"lowercase, no accents"
337,À Angers,,,0,easy,incomplete_origin,missing origin
338,xetocug giw lyfutalo buciho,,,0,easy,garbage,random text
339,Le Havre Strasbourg ce soir,Le Havre,Strasbourg,1,medium,no_markers,
340,Quel est le train le plus rapide de Metz à Angers,Metz,Angers,1,hard,complex_question,
341,Je souhaite me rendre à La Roche-sur-Yon en partant de Toulon,Toulon,La Roche-sur-Yon,1,medium,compound_name,compound name
342,ordinateur ordinateur papillon uniforme miroir crayon parapluie requin,,,0,easy,garbage,nonsense words
343,Comment se rendre à Rennes si on part de Toulon,Toulon,Rennes,1,medium,inverted_order,
344,Train de Lille à La Roche sur Yon,Lille,La Roche-sur-Yon,1,medium,compound_name,compound name no hyphen
345,À partir de Dijon ?,,,0,easy,incomplete_dest,missing destination
346,Direction Lille en partant de Amiens,Amiens,Lille,1,medium,inverted_order,
347,Trajet vers Le Mans au départ de Tours,Tours,Le Mans,1,medium,inverted_order,
348,Je vais à Perpignan voir mon ami Albert en partant de Nice,Nice,Perpignan,1,medium,name_ambiguity,Albert=prénom
349,Mon ami Albert m'attend à Florence je pars de Tours,Tours,Florence,1,medium,name_ambiguity,Albert=prénom
350,Comment aller de Nantes à Villeurbanne,Nantes,Villeurbanne,1,easy,standard,
351,quel est ton film préféré ?,,,0,easy,no_intent,general_questions
352,zoto ruho xixi zacykaj dosycoty,,,0,easy,garbage,random text
353,Pouvez-vous me donner les horaires de Nîmes à Lille,Nîmes,Lille,1,easy,standard,
354,Clermont-Ferrand Angers demain,Clermont-Ferrand,Angers,1,medium,no_markers,
355,Un aller simple de Brest à Dijon,Brest,Dijon,1,easy,standard,
356,commen aler de villeurbann a saint-étienn,Villeurbanne,Saint-Étienne,1,hard,misspelling,spelling errors
357,Je voudrais un billet de Annecy à Marseille pour demain,Annecy,Marseille,1,medium,additional_info,with time/passenger info
358,Peut-être !,,,0,easy,no_intent,random_statements
359,je souhaite me rendre à nice ?,,,0,easy,incomplete_origin,missing origin
360,Je vais à Nice ou Montpellier,,,0,medium,ambiguous,contradictions
361,"lourdes, clément et moi voulons aller de annecy à montpellier",Annecy,Montpellier,1,hard,name_ambiguity,"Lourdes/Clément=prénoms, lowercase"
362,@@## ... ^^&&,,,0,easy,garbage,special characters
363,train vers ?,,,0,easy,incomplete_grammar,grammatically incomplete
364,le réseau ferroviaire français est développé,,,0,easy,no_intent,train_discussion
365,Je vais à Toulouse ou Nice,,,0,medium,ambiguous,contradictions
366,Je souhaite me rendre a Reims depui Dijo,Dijon,Reims,1,hard,misspelling,spelling errors
367,Je voyage avec Albert et Florence de Nîmes vers Paris,Nîmes,Paris,1,hard,name_ambiguity,Albert/Florence=prénoms
368,Trajet de Toulouse vers Tours,Toulouse,Tours,1,easy,standard,
369,je voyage avec rémy et florence de toulon vers lyon,Toulon,Lyon,1,hard,name_ambiguity,"Rémy/Florence=prénoms, lowercase"
370,Trajet Aix-en-Provence Toulouze,Aix-en-Provence,Toulouse,1,hard,misspelling,spelling errors
371,Y a-t-il un train de Le Mans vers Lyon,Le Mans,Lyon,1,easy,standard,
372,... ... --- @@## !!!,,,0,easy,garbage,special characters
373,Je voudrais un billet de Metz à Nice pour demain,Metz,Nice,1,medium,additional_info,with time/passenger info
374,Billet Nice Toulouse Lille,,,0,medium,ambiguous,too many cities
375,À quelle heure part le premier train de Clermont-Ferrand pour Grenoble,Clermont-Ferrand,Grenoble,1,medium,complex_question,
376,Billet Lyon Nantes Montpellier,,,0,medium,ambiguous,too many cities
377,Train pour Bordeaux Rennes et Nantes,,,0,medium,ambiguous,too many cities
378,Train vers,,,0,easy,incomplete_grammar,grammatically incomplete
379,les rails de train sont fascinants ?,,,0,easy,no_intent,train_discussion
380,J'aimerais visiter Le Havre ?,,,0,easy,incomplete_origin,missing origin
381,framboise requin miroir fenêtre fenêtre papillon requin,,,0,easy,garbage,nonsense words
382,depuis paris ?,,,0,easy,incomplete_dest,missing destination
383,direction montpellier ?,,,0,easy,incomplete_origin,missing origin
384,Y a-t-il des trains directs entre Toulouse et Le Havre,Toulouse,Le Havre,1,medium,complex_question,
385,Billet Rennes Marseille Nice,,,0,medium,ambiguous,too many cities
386,De Toulouse vers Châlons-en-Champagne,Toulouse,Châlons-en-Champagne,1,medium,compound_name,compound name
387,un billet ammiens montpelliier,Amiens,Montpellier,1,hard,misspelling,spelling errors
388,Vers Rennes,,,0,easy,incomplete_origin,missing origin
389,Commen aler de Reiims a Metz,Reims,Metz,1,hard,misspelling,spelling errors
390,Je veux aller de Clermont-Ferrand à Annecy demain matin,Clermont-Ferrand,Annecy,1,medium,additional_info,with time/passenger info
391,Un billet Marseille Montpellier s'il vous plaît,Marseille,Montpellier,1,easy,standard,
392,Je veux aller de Brrest à Saint-Étienn,Brest,Saint-Étienne,1,hard,misspelling,spelling errors
393,je veux aller de nices à tolouse,Nice,Toulouse,1,hard,misspelling,spelling errors
394,Deux billets de Nîmes à Clermont-Ferrand s'il vous plaît,Nîmes,Clermont-Ferrand,1,medium,additional_info,with time/passenger info
395,Hésitation entre Toulouse et Nice,,,0,medium,ambiguous,contradictions
396,je souhaite me rendre a reiims depui renne,Rennes,Reims,1,hard,misspelling,spelling errors
397,Quand part le prochain train de Nice vers Annecy,Nice,Annecy,1,medium,standard,
398,À partir de Angers,,,0,easy,incomplete_dest,missing destination
399,Destination Lyon correction Montpellier,,,0,medium,ambiguous,conflicting information
400,Grenoble Le Havre demain,Grenoble,Le Havre,1,medium,no_markers,
401,Je veux visiter Lyon Marseille Toulouse,,,0,medium,ambiguous,too many cities
402,je voudrais un bilet de reims à limogges,Reims,Limoges,1,hard,misspelling,spelling errors
403,jegavyvyf sesyfub fimokegeno hedysihywe,,,0,easy,garbage,random text
404,Comment aller de Marseille à Dijon,Marseille,Dijon,1,easy,standard,
405,retrouver rémy à nice en partant de le havre,Le Havre,Nice,1,hard,name_ambiguity,"Rémy=prénom, lowercase"
406,Je souhaite me rendre à Châlons en Champagne en partant de Toulouse,Toulouse,Châlons-en-Champagne,1,medium,compound_name,compound name no hyphen
407,salut ça va ?,,,0,easy,no_intent,greetings
408,De Marseille à Montpellier puis Nantes,,,0,medium,ambiguous,too many cities
409,Je cherche un train de Annecy à Limoges,Annecy,Limoges,1,easy,standard,
410,Trajet vers Nantes au départ de Toulouse,Toulouse,Nantes,1,medium,inverted_order,
411,Lyon Paris aller simple,Lyon,Paris,1,medium,no_markers,
412,je voudrais un billet de rennes a clermont-ferrand,Rennes,Clermont-Ferrand,1,medium,no_capitals,"lowercase, no accents"
413,je vais faire du sport ?,,,0,easy,no_intent,off_topic
414,Je pars pour Toulouse,,,0,easy,incomplete_origin,missing origin
415,Le shopping c'est génial ?,,,0,easy,no_intent,off_topic
416,un billet angers lile,Angers,Lille,1,hard,misspelling,spelling errors
417,je veux aller de le mans a nîmes,Le Mans,Nîmes,1,medium,no_capitals,"lowercase, no accents"
418,Je me rends à Metz en provenance de Montpellier,Montpellier,Metz,1,medium,inverted_order,
419,je viens de paris,,,0,easy,incomplete_dest,missing destination
420,De Bordeaux à Paris ou peut-être Rennes,,,0,medium,ambiguous,contradictions
421,comment aller a nantess depuis tour,Tours,Nantes,1,hard,misspelling,spelling errors
422,Pouvez-vous me réserver une place de Bordeaux à Marseille,Bordeaux,Marseille,1,medium,standard,
423,venant de grenoble ?,,,0,easy,incomplete_dest,missing destination
424,Trajet Perpigna Strasbour,Perpignan,Strasbourg,1,hard,misspelling,spelling errors
425,ordinateur vague lampe kayak guitare lampe kayak,,,0,easy,garbage,nonsense words
426,Billet Nice Nantes Bordeaux,,,0,medium,ambiguous,too many cities
427,retrouver paris à dijon en partant de brest,Brest,Dijon,1,hard,name_ambiguity,"Paris=prénom, lowercase"
428,Comment aller à Boulogne-sur-Mer depuis Marseille,Marseille,Boulogne-sur-Mer,1,medium,compound_name,compound name
429,Pour me rendre à Aix-en-Provence je pars de Clermont-Ferrand,Clermont-Ferrand,Aix-en-Provence,1,medium,inverted_order,
430,Je veux aller à Montpellier,,,0,easy,incomplete_origin,missing origin
431,Un aller simple de Bordeaux à Marseille,Bordeaux,Marseille,1,easy,standard,
432,Les vacances approchent,,,0,easy,no_intent,off_topic
433,au départ de nice,,,0,easy,incomplete_dest,missing destination
434,valise crayon uniforme baleine guitare parapluie,,,0,easy,garbage,nonsense words
435,Je veux aller à Grenoble en partant de Toulouse,Toulouse,Grenoble,1,medium,inverted_order,
436,voyage voyage voyage voyage,,,0,easy,garbage,repetitions
437,Comment aller de Lille à Nantes à Nice,,,0,medium,ambiguous,too many cities
438,Comment aller à Saint-Étienne depuis Amiens,Amiens,Saint-Étienne,1,medium,compound_name,compound name
439,Avec mon ami Florence je voudrais aller de Paris à Le Havre,Paris,Le Havre,1,medium,name_ambiguity,Florence=prénom
440,C'est difficile !,,,0,easy,no_intent,random_statements
441,à rennes ?,,,0,easy,incomplete_origin,missing origin
442,Je voudrais un billet de Tours à Metz,Tours,Metz,1,easy,standard,
443,comment ça marche,,,0,easy,no_intent,general_questions
444,Un billet Nîmes Nice pour ce soir,Nîmes,Nice,1,medium,additional_info,with time/passenger info
445,Deux billets de Grenoble à Nice s'il vous plaît,Grenoble,Nice,1,medium,additional_info,with time/passenger info
446,un billet bres moontpellier,Brest,Montpellier,1,hard,misspelling,spelling errors
447,Aix-en-Provence Villeurbanne demain,Aix-en-Provence,Villeurbanne,1,medium,no_markers,
448,Pour me rendre à Montpellier je pars de Perpignan,Perpignan,Montpellier,1,medium,inverted_order,
449,Un billet Amien Reim,Amiens,Reims,1,hard,misspelling,spelling errors
450,Dijon Lille s'il vous plaît,Dijon,Lille,1,medium,no_markers,
451,"avec mes amis albert et rémy, je voudrais aller de grenoble à lille",Grenoble,Lille,1,hard,name_ambiguity,"Albert/Rémy=prénoms, lowercase"
452,Pour Angers,,,0,easy,incomplete_origin,missing origin
453,bilet montpellier tourz,Montpellier,Tours,1,hard,misspelling,spelling errors
454,Je veux aller de Annecy à Perpignan demain matin,Annecy,Perpignan,1,medium,additional_info,with time/passenger info
455,De Nice vers Brest s'il vous plaît,Nice,Brest,1,easy,standard,
456,Pour aller à Toulouse depuis Villeurbanne,Villeurbanne,Toulouse,1,medium,inverted_order,
457,Depuis Lyon,,,0,easy,incomplete_dest,missing destination
458,Billet Nice Marseille Rennes,,,0,medium,ambiguous,too many cities
459,pourquoi le ciel est bleu,,,0,easy,no_intent,general_questions
460,trajet dijon aix-en-provence,Dijon,Aix-en-Provence,1,medium,no_capitals,"lowercase, no accents"
461,Hésitation entre Montpellier et Toulouse,,,0,medium,ambiguous,contradictions
462,TGV TGV TGV TGV TGV TGV TGV,,,0,easy,garbage,repetitions
463,Train pour Paris Marseille et Rennes,,,0,medium,ambiguous,too many cities
464,billet marseille lille,Marseille,Lille,1,medium,no_capitals,"lowercase, no accents"
465,Un billet Lyon Villeuurbanne,Lyon,Villeurbanne,1,hard,misspelling,spelling errors
466,c'est parfait ?,,,0,easy,no_intent,random_statements
467,Vers Bordeaux,,,0,easy,incomplete_origin,missing origin
468,À quelle heure y a-t-il des trains de Angers à Annecy,Angers,Annecy,1,medium,standard,
469,Je voudrais un billet de Toulon à Reims,Toulon,Reims,1,easy,standard,
470,un billet lille lyon s'il vous plait,Lille,Lyon,1,medium,no_capitals,"lowercase, no accents"
471,Réservation Perpignan Strasbourg,Perpignan,Strasbourg,1,medium,no_markers,
472,commen aler de paris a saint-étienn,Paris,Saint-Étienne,1,hard,misspelling,spelling errors
473,Rennes Dijon aujourd'hui,Rennes,Dijon,1,medium,no_markers,
474,les vacances approchent ?,,,0,easy,no_intent,off_topic
475,je pars de rennes,,,0,easy,incomplete_dest,missing destination
476,Un billet Aix-en-Provence Strasbourg pour 2 adultes,Aix-en-Provence,Strasbourg,1,medium,additional_info,with time/passenger info
477,Trajet vers Nantes au départ de Reims,Reims,Nantes,1,medium,inverted_order,
478,miroir framboise valise tambour,,,0,easy,garbage,nonsense words
479,456 !!! Paris voyage @@##,,,0,easy,garbage,incoherent mix
480,Je me rends à Tours en provenance de Bordeaux,Bordeaux,Tours,1,medium,inverted_order,
481,Bonsoir ?,,,0,easy,no_intent,greetings
482,Je veux aller de Marseille à Metz,Marseille,Metz,1,hard,misspelling,spelling errors
483,Je dois me rendre de Annecy à Amiens,Annecy,Amiens,1,easy,standard,
484,trajet angers clermont-ferrand,Angers,Clermont-Ferrand,1,medium,no_capitals,"lowercase, no accents"
485,c'est compliqué,,,0,easy,no_intent,random_statements
486,De Perpignan vers Reims s'il vous plaît,Perpignan,Reims,1,easy,standard,
487,de perpignan vers toulouse,Perpignan,Toulouse,1,medium,no_capitals,"lowercase, no accents"
488,Billet Le Mans Aix-les-Bains,Le Mans,Aix-les-Bains,1,medium,compound_name,compound name
489,train vers,,,0,easy,incomplete_grammar,grammatically incomplete
490,je dois aller de metz a bordeaux,Metz,Bordeaux,1,medium,no_capitals,"lowercase, no accents"
491,Quand part le prochain train de Grenoble vers Annecy,Grenoble,Annecy,1,medium,standard,
492,Je cherche un train de Nantes à Le Havre,Nantes,Le Havre,1,easy,standard,
493,Direction Reims en partant de Villeurbanne,Villeurbanne,Reims,1,medium,inverted_order,
494,Un train de Le Mans pour Angers,Le Mans,Angers,1,easy,standard,
495,Y a-t-il des trains directs entre Angers et Paris,Angers,Paris,1,medium,complex_question,
496,Je me rends à Rennes en provenance de Limoges,Limoges,Rennes,1,medium,inverted_order,
497,Je veux visiter Rennes Marseille Nantes,,,0,medium,ambiguous,too many cities
498,Je me rends à Lille,,,0,easy,incomplete_origin,missing origin
499,bugojexave teratuh xenu hilyqi,,,0,easy,garbage,random text
500,Rennes Grenoble aujourd'hui,Rennes,Grenoble,1,medium,no_markers,
501,Je vais à Paris ou Nice,,,0,medium,ambiguous,contradictions
502,Pouvez-vous me donner les horaires de Clermont-Ferrand à Limoges,Clermont-Ferrand,Limoges,1,easy,standard,
503,Destination Toulouse,,,0,easy,incomplete_origin,missing origin
504,sable requin uniforme sable nougat jardin jardin lampe,,,0,easy,garbage,nonsense words
505,Comment se rendre à Toulouse si on part de Saint-Étienne,Saint-Étienne,Toulouse,1,medium,inverted_order,
506,je voudrais un billet de limoges a strasbourg,Limoges,Strasbourg,1,medium,no_capitals,"lowercase, no accents"
507,"Avec mes amis Rémy et Paris, je voudrais aller de Lyon à Paris",Lyon,Paris,1,hard,name_ambiguity,Rémy/Paris=prénoms
508,Origine Strasbourg,,,0,easy,incomplete_dest,missing destination
509,Un billet Annecy Bordeaux,Annecy,Bordeaux,1,easy,no_markers,
510,Avez-vous des enfants ?,,,0,easy,no_intent,general_questions
511,"avec mes amis florence et paris, je voudrais aller de montpellier à florence",Montpellier,Florence,1,hard,name_ambiguity,"Florence/Paris=prénoms, lowercase"
512,Je veux aller de Perpignan à Salon de Provence,Perpignan,Salon-de-Provence,1,medium,compound_name,compound name no hyphen
513,Je cherche un train de Toulon à Nantes,Toulon,Nantes,1,easy,standard,
514,pour toulon,,,0,easy,incomplete_origin,missing origin
515,Je dois rejoindre Paris à Perpignan depuis Aix-en-Provence,Aix-en-Provence,Perpignan,1,medium,name_ambiguity,Paris=prénom
516,Un billet de Salon-de-Provence pour Metz,Salon-de-Provence,Metz,1,medium,compound_name,compound name
517,Annecy Amiens ce soir,Annecy,Amiens,1,medium,no_markers,
518,je voudrais un billet de saint-étienne a lille,Saint-Étienne,Lille,1,medium,no_capitals,"lowercase, no accents"
519,Réservation Toulon Nantes,Toulon,Nantes,1,medium,no_markers,
520,"avec mes amis albert et paris, je voudrais aller de limoges à grenoble",Limoges,Grenoble,1,hard,name_ambiguity,"Albert/Paris=prénoms, lowercase"
521,Je me rends à Montpellier en provenance de Limoges,Limoges,Montpellier,1,medium,inverted_order,
522,Comment aller de Marseille à Nice à Lille,,,0,medium,ambiguous,too many cities
523,Trajet vers Paris au départ de Lille,Lille,Paris,1,medium,inverted_order,
524,more ryhameca vazyqusyle,,,0,easy,garbage,random text
525,Lille Toulouse s'il vous plaît,Lille,Toulouse,1,medium,no_markers,
